timestamp_ms,datetime_utc,open,high,low,close,volume,turnover
1640995200000,2022-01-01T00:00:00Z,26.606,26.795,26.606,26.749,58.044,1548.247772
1640995500000,2022-01-01T00:05:00Z,26.749,26.903,26.749,26.824,12.695,340.46964
1640995800000,2022-01-01T00:10:00Z,26.824,26.846,26.753,26.814,150.398,4034.822309
1640996100000,2022-01-01T00:15:00Z,26.814,26.839,26.763,26.763,265.762,7121.952296
1640996400000,2022-01-01T00:20:00Z,26.763,26.968,26.763,26.952,275.112,7406.530528
1640996700000,2022-01-01T00:25:00Z,26.952,27.008,26.952,26.977,287.272,7752.138978
1640997000000,2022-01-01T00:30:00Z,26.977,26.977,26.937,26.975,595.998,16066.707066
1640997300000,2022-01-01T00:35:00Z,26.975,27.095,26.975,27.087,682.664,18464.364949
1640997600000,2022-01-01T00:40:00Z,27.087,27.181,27.059,27.155,947.23,25698.63848
1640997900000,2022-01-01T00:45:00Z,27.155,27.265,27.117,27.239,790.414,21538.832227
1640998200000,2022-01-01T00:50:00Z,27.239,27.285,27.234,27.249,481.045,13109.230291
1640998500000,2022-01-01T00:55:00Z,27.249,27.286,27.243,27.243,175.535,4789.200421
1640998800000,2022-01-01T01:00:00Z,27.243,27.243,27.14,27.14,518.284,14075.254314
1640999100000,2022-01-01T01:05:00Z,27.14,27.19,27.111,27.188,206.376,5601.986704
1640999400000,2022-01-01T01:10:00Z,27.188,27.301,27.188,27.301,268.24,7310.818571
1640999700000,2022-01-01T01:15:00Z,27.301,27.439,27.294,27.433,1194.189,32690.412118
1641000000000,2022-01-01T01:20:00Z,27.433,27.447,27.322,27.354,1129.806,30924.417868
1641000300000,2022-01-01T01:25:00Z,27.354,27.392,27.329,27.363,375.524,10286.052516
1641000600000,2022-01-01T01:30:00Z,27.363,27.446,27.363,27.412,184.177,5046.001303
1641000900000,2022-01-01T01:35:00Z,27.412,27.422,27.33,27.333,300.65,8224.745032
1641001200000,2022-01-01T01:40:00Z,27.333,27.333,27.289,27.289,17.482,477.37272
1641001500000,2022-01-01T01:45:00Z,27.289,27.315,27.223,27.223,471.003,12840.836448
1641001800000,2022-01-01T01:50:00Z,27.223,27.305,27.223,27.275,519.578,14176.862597
1641002100000,2022-01-01T01:55:00Z,27.275,27.278,27.206,27.223,364.506,9927.616765
1641002400000,2022-01-01T02:00:00Z,27.223,27.282,27.223,27.268,717.324,19565.539203
1641002700000,2022-01-01T02:05:00Z,27.268,27.304,27.254,27.294,718.095,19589.10931
1641003000000,2022-01-01T02:10:00Z,27.294,27.324,27.261,27.318,652.601,17821.299865
1641003300000,2022-01-01T02:15:00Z,27.318,27.376,27.318,27.376,24.75,676.772698
1641003600000,2022-01-01T02:20:00Z,27.376,27.376,27.229,27.256,1550.523,42349.186574
1641003900000,2022-01-01T02:25:00Z,27.256,27.29,27.248,27.29,92.466,2519.556672
1641004200000,2022-01-01T02:30:00Z,27.29,27.29,27.208,27.211,62.298,1698.010923
1641004500000,2022-01-01T02:35:00Z,27.211,27.211,27.113,27.135,260.765,7074.828464
1641004800000,2022-01-01T02:40:00Z,27.135,27.165,27.125,27.156,755.48,20505.617143
1641005100000,2022-01-01T02:45:00Z,27.156,27.18,27.15,27.16,82.516,2240.844161
1641005400000,2022-01-01T02:50:00Z,27.16,27.2,27.139,27.2,537.112,14600.697577
1641005700000,2022-01-01T02:55:00Z,27.2,27.241,27.174,27.204,485.211,13208.185628
1641006000000,2022-01-01T03:00:00Z,27.204,27.243,27.193,27.206,278.315,7571.026167
1641006300000,2022-01-01T03:05:00Z,27.206,27.219,27.19,27.217,278.368,7574.205789
1641006600000,2022-01-01T03:10:00Z,27.217,27.243,27.205,27.218,26.647,725.569004
1641006900000,2022-01-01T03:15:00Z,27.218,27.257,27.194,27.248,185.674,5057.190721
1641007200000,2022-01-01T03:20:00Z,27.248,27.248,27.153,27.166,327.601,8903.373267
1641007500000,2022-01-01T03:25:00Z,27.166,27.208,27.166,27.182,208.613,5673.091718
1641007800000,2022-01-01T03:30:00Z,27.182,27.21,27.178,27.21,438.3,11916.155152
1641008100000,2022-01-01T03:35:00Z,27.21,27.225,27.176,27.208,612.235,16656.348396
1641008400000,2022-01-01T03:40:00Z,27.208,27.284,27.208,27.266,679.315,18520.418262
1641008700000,2022-01-01T03:45:00Z,27.266,27.33,27.266,27.284,121.987,3329.131338
1641009000000,2022-01-01T03:50:00Z,27.284,27.284,27.237,27.266,115.066,3135.207409
1641009300000,2022-01-01T03:55:00Z,27.266,27.266,27.2,27.2,490.18,13348.282316
1641009600000,2022-01-01T04:00:00Z,27.2,27.272,27.185,27.272,342.673,9322.096207
1641009900000,2022-01-01T04:05:00Z,27.272,27.299,27.218,27.237,190.865,5207.456988
1641010200000,2022-01-01T04:10:00Z,27.237,27.237,26.97,26.97,1090.32,29530.999206
1641010500000,2022-01-01T04:15:00Z,26.97,27.025,26.943,26.943,827.826,22345.980532
1641010800000,2022-01-01T04:20:00Z,26.943,27.018,26.939,26.976,476.722,12852.752861
1641011100000,2022-01-01T04:25:00Z,26.976,27.023,26.96,26.96,535.181,14446.248224
1641011400000,2022-01-01T04:30:00Z,26.96,26.986,26.953,26.977,390.122,10519.976118
1641011700000,2022-01-01T04:35:00Z,26.977,26.977,26.891,26.953,501.69,13503.32355
1641012000000,2022-01-01T04:40:00Z,26.953,26.998,26.93,26.97,342.705,9244.800125
1641012300000,2022-01-01T04:45:00Z,26.97,27.02,26.97,27.005,140.431,3792.668918
