timestamp_ms,datetime_utc,open,high,low,close,volume,turnover
1704067200000,2024-01-01T00:00:00Z,3.6494,3.69,3.6464,3.69,2961.51,10854.028941
1704067500000,2024-01-01T00:05:00Z,3.69,3.6936,3.6776,3.6901,2946.85,10859.894411
1704067800000,2024-01-01T00:10:00Z,3.6901,3.7049,3.6819,3.7049,5051.8,18655.242654
1704068100000,2024-01-01T00:15:00Z,3.7049,3.7208,3.702,3.7207,3793.03,14073.187524
1704068400000,2024-01-01T00:20:00Z,3.7207,3.726,3.7054,3.7206,4978.6,18503.001345
1704068700000,2024-01-01T00:25:00Z,3.7206,3.7223,3.6848,3.696,3324.32,12299.038504
1704069000000,2024-01-01T00:30:00Z,3.696,3.712,3.6937,3.6937,8870.15,32892.758932
1704069300000,2024-01-01T00:35:00Z,3.6937,3.7182,3.6905,3.7182,1613,5971.295402
1704069600000,2024-01-01T00:40:00Z,3.7182,3.7461,3.7148,3.7461,2877.73,10728.357097
1704069900000,2024-01-01T00:45:00Z,3.7461,3.7625,3.7413,3.7569,7104.92,26665.206267
1704070200000,2024-01-01T00:50:00Z,3.7569,3.7871,3.7524,3.7846,13551.39,51129.225328
1704070500000,2024-01-01T00:55:00Z,3.7846,3.7877,3.7653,3.7694,5212.17,19685.562771
1704070800000,2024-01-01T01:00:00Z,3.7694,3.7694,3.7405,3.7405,3072.13,11522.398254
1704071100000,2024-01-01T01:05:00Z,3.7405,3.7588,3.7356,3.7356,3421.49,12823.047899
1704071400000,2024-01-01T01:10:00Z,3.7356,3.7456,3.7258,3.7264,2916.52,10887.607046
1704071700000,2024-01-01T01:15:00Z,3.7264,3.7344,3.7238,3.7264,1505.87,5615.514275
1704072000000,2024-01-01T01:20:00Z,3.7264,3.7276,3.7225,3.7276,1174.07,4374.299702
1704072300000,2024-01-01T01:25:00Z,3.7276,3.7539,3.7238,3.7539,997.05,3724.796017
1704072600000,2024-01-01T01:30:00Z,3.7539,3.7672,3.7522,3.7656,2507.19,9430.167866
1704072900000,2024-01-01T01:35:00Z,3.7656,3.7912,3.7623,3.7741,3451.59,13037.282093
1704073200000,2024-01-01T01:40:00Z,3.7741,3.7741,3.7434,3.7434,2598.82,9767.337305
1704073500000,2024-01-01T01:45:00Z,3.7434,3.7551,3.7376,3.7466,5201.29,19482.083263
1704073800000,2024-01-01T01:50:00Z,3.7466,3.7684,3.7466,3.7628,2836.59,10654.892859
1704074100000,2024-01-01T01:55:00Z,3.7628,3.7763,3.7505,3.752,3338.85,12561.664433
1704074400000,2024-01-01T02:00:00Z,3.752,3.7541,3.7268,3.7288,7829.18,29267.225027
1704074700000,2024-01-01T02:05:00Z,3.7288,3.7345,3.7258,3.7258,8066.65,30070.891123
1704075000000,2024-01-01T02:10:00Z,3.7258,3.7477,3.7258,3.7373,2966.57,11078.477846
1704075300000,2024-01-01T02:15:00Z,3.7373,3.7393,3.7298,3.7333,1778.9,6644.644246
1704075600000,2024-01-01T02:20:00Z,3.7333,3.7559,3.7333,3.7559,1397.2,5234.196063
1704075900000,2024-01-01T02:25:00Z,3.7559,3.756,3.738,3.7392,392.55,1470.161732
1704076200000,2024-01-01T02:30:00Z,3.7392,3.7424,3.728,3.7335,1600.02,5974.740751
1704076500000,2024-01-01T02:35:00Z,3.7335,3.7335,3.7218,3.7224,2002.58,7465.898363
1704076800000,2024-01-01T02:40:00Z,3.7224,3.7234,3.708,3.717,890.94,3312.285818
1704077100000,2024-01-01T02:45:00Z,3.717,3.7222,3.717,3.7194,280.22,1042.54441
1704077400000,2024-01-01T02:50:00Z,3.7194,3.7323,3.715,3.7281,154.44,575.76531
1704077700000,2024-01-01T02:55:00Z,3.7281,3.7281,3.7212,3.7212,134.56,501.081718
1704078000000,2024-01-01T03:00:00Z,3.7212,3.7212,3.7028,3.7028,1563.99,5802.975344
1704078300000,2024-01-01T03:05:00Z,3.7028,3.7105,3.7028,3.7028,140.16,519.806465
1704078600000,2024-01-01T03:10:00Z,3.7028,3.7034,3.6928,3.6966,1805.94,6679.565418
1704078900000,2024-01-01T03:15:00Z,3.6966,3.699,3.6875,3.6932,1244.52,4598.830568
