timestamp_ms,datetime_utc,open_interest
1719792000000,2024-07-01T00:00:00Z,67336.30499999
1719795600000,2024-07-01T01:00:00Z,66762.43799999
1719799200000,2024-07-01T02:00:00Z,65925.90500000
1719802800000,2024-07-01T03:00:00Z,65307.01200000
1719806400000,2024-07-01T04:00:00Z,65529.50900000
1719810000000,2024-07-01T05:00:00Z,65221.84200000
1719813600000,2024-07-01T06:00:00Z,65310.72600000
1719817200000,2024-07-01T07:00:00Z,65654.96700000
1719820800000,2024-07-01T08:00:00Z,66224.83800000
1719824400000,2024-07-01T09:00:00Z,65892.58500000
1719828000000,2024-07-01T10:00:00Z,65785.63700000
1719831600000,2024-07-01T11:00:00Z,65719.19400000
1719835200000,2024-07-01T12:00:00Z,66079.92600000
1719838800000,2024-07-01T13:00:00Z,65800.42999999
1719842400000,2024-07-01T14:00:00Z,66035.02899999
1719846000000,2024-07-01T15:00:00Z,66069.59000000
1719849600000,2024-07-01T16:00:00Z,66078.18200000
1719853200000,2024-07-01T17:00:00Z,66672.90700000
1719856800000,2024-07-01T18:00:00Z,66400.72500000
1719860400000,2024-07-01T19:00:00Z,65896.20299999
1719864000000,2024-07-01T20:00:00Z,65387.08700000
1719867600000,2024-07-01T21:00:00Z,65251.99000000
1719871200000,2024-07-01T22:00:00Z,64818.01600000
1719874800000,2024-07-01T23:00:00Z,64483.64500000
1719878400000,2024-07-02T00:00:00Z,65302.63700000
1719882000000,2024-07-02T01:00:00Z,65543.03800000
1719885600000,2024-07-02T02:00:00Z,65443.29000000
1719889200000,2024-07-02T03:00:00Z,65434.89100000
1719892800000,2024-07-02T04:00:00Z,65552.97599999
1719896400000,2024-07-02T05:00:00Z,65757.83000000
1719900000000,2024-07-02T06:00:00Z,65832.28900000
1719903600000,2024-07-02T07:00:00Z,65632.99800000
1719907200000,2024-07-02T08:00:00Z,65301.56900000
1719910800000,2024-07-02T09:00:00Z,65576.79100000
1719914400000,2024-07-02T10:00:00Z,65845.31500000
1719918000000,2024-07-02T11:00:00Z,66173.52200000
1719921600000,2024-07-02T12:00:00Z,66258.84900000
1719925200000,2024-07-02T13:00:00Z,66303.21500000
1719928800000,2024-07-02T14:00:00Z,66307.21700000
1719932400000,2024-07-02T15:00:00Z,67264.29200000
1719936000000,2024-07-02T16:00:00Z,67002.43100000
1719939600000,2024-07-02T17:00:00Z,67128.16499999
1719943200000,2024-07-02T18:00:00Z,67346.94000000
1719946800000,2024-07-02T19:00:00Z,66492.95500000
1719950400000,2024-07-02T20:00:00Z,65745.49000000
1719954000000,2024-07-02T21:00:00Z,65679.49099999
1719957600000,2024-07-02T22:00:00Z,67061.76100000
1719961200000,2024-07-02T23:00:00Z,67273.11400000
1719964800000,2024-07-03T00:00:00Z,67428.72800000
1719968400000,2024-07-03T01:00:00Z,67605.14000000
1719972000000,2024-07-03T02:00:00Z,67197.14300000
1719975600000,2024-07-03T03:00:00Z,67684.03000000
1719979200000,2024-07-03T04:00:00Z,66187.92500000
1719982800000,2024-07-03T05:00:00Z,66431.07500000
1719986400000,2024-07-03T06:00:00Z,66729.89700000
