timestamp_ms,datetime_utc,open_interest
1706745600000,2024-02-01T00:00:00Z,1390464.20000000
1706749200000,2024-02-01T01:00:00Z,1396948.39999999
1706752800000,2024-02-01T02:00:00Z,1406003.39999999
1706756400000,2024-02-01T03:00:00Z,1400736.89999999
1706760000000,2024-02-01T04:00:00Z,1419818.90000000
1706763600000,2024-02-01T05:00:00Z,1410214.10000000
1706767200000,2024-02-01T06:00:00Z,1405425.10000000
1706770800000,2024-02-01T07:00:00Z,1401949.10000000
1706774400000,2024-02-01T08:00:00Z,1397133.39999999
1706778000000,2024-02-01T09:00:00Z,1398120.80000000
1706781600000,2024-02-01T10:00:00Z,1413291.40000000
1706785200000,2024-02-01T11:00:00Z,1412045.80000000
1706788800000,2024-02-01T12:00:00Z,1394398.20000000
1706792400000,2024-02-01T13:00:00Z,1400463.60000000
1706796000000,2024-02-01T14:00:00Z,1421645.40000000
1706799600000,2024-02-01T15:00:00Z,1420468.20000000
1706803200000,2024-02-01T16:00:00Z,1466862.90000000
1706806800000,2024-02-01T17:00:00Z,1454270.00000000
1706810400000,2024-02-01T18:00:00Z,1443007.30000000
1706814000000,2024-02-01T19:00:00Z,1372997.70000000
1706817600000,2024-02-01T20:00:00Z,1366965.10000000
1706821200000,2024-02-01T21:00:00Z,1366840.20000000
1706824800000,2024-02-01T22:00:00Z,1362734.20000000
1706828400000,2024-02-01T23:00:00Z,1367036.10000000
1706832000000,2024-02-02T00:00:00Z,1363642.10000000
1706835600000,2024-02-02T01:00:00Z,1378432.89999999
1706839200000,2024-02-02T02:00:00Z,1378747.39999999
1706842800000,2024-02-02T03:00:00Z,1380896.10000000
1706846400000,2024-02-02T04:00:00Z,1380364.89999999
1706850000000,2024-02-02T05:00:00Z,1388174.00000000
1706853600000,2024-02-02T06:00:00Z,1386520.39999999
1706857200000,2024-02-02T07:00:00Z,1385048.00000000
1706860800000,2024-02-02T08:00:00Z,1393977.00000000
1706864400000,2024-02-02T09:00:00Z,1411082.80000000
1706868000000,2024-02-02T10:00:00Z,1414092.90000000
1706871600000,2024-02-02T11:00:00Z,1416080.90000000
1706875200000,2024-02-02T12:00:00Z,1444328.20000000
1706878800000,2024-02-02T13:00:00Z,1445634.00000000
1706882400000,2024-02-02T14:00:00Z,1446371.30000000
1706886000000,2024-02-02T15:00:00Z,1443938.10000000
1706889600000,2024-02-02T16:00:00Z,1443180.20000000
1706893200000,2024-02-02T17:00:00Z,1431899.40000000
1706896800000,2024-02-02T18:00:00Z,1432602.00000000
1706900400000,2024-02-02T19:00:00Z,1430581.60000000
1706904000000,2024-02-02T20:00:00Z,1428717.00000000
1706907600000,2024-02-02T21:00:00Z,1423687.50000000
1706911200000,2024-02-02T22:00:00Z,1421821.90000000
1706914800000,2024-02-02T23:00:00Z,1416869.30000000
1706918400000,2024-02-03T00:00:00Z,1417180.30000000
1706922000000,2024-02-03T01:00:00Z,1423366.40000000
1706925600000,2024-02-03T02:00:00Z,1424208.30000000
1706929200000,2024-02-03T03:00:00Z,1424640.40000000
1706932800000,2024-02-03T04:00:00Z,1425915.40000000
1706936400000,2024-02-03T05:00:00Z,1428468.40000000
1706940000000,2024-02-03T06:00:00Z,1431796.90000000
1706943600000,2024-02-03T07:00:00Z,1439379.70000000
1706947200000,2024-02-03T08:00:00Z,1432652.80000000
1706950800000,2024-02-03T09:00:00Z,1438993.50000000
1706954400000,2024-02-03T10:00:00Z,1446582.40000000
1706958000000,2024-02-03T11:00:00Z,1445592.60000000
1706961600000,2024-02-03T12:00:00Z,1451996.40000000
1706965200000,2024-02-03T13:00:00Z,1451919.00000000
1706968800000,2024-02-03T14:00:00Z,1449663.20000000
1706972400000,2024-02-03T15:00:00Z,1452722.00000000
1706976000000,2024-02-03T16:00:00Z,1450909.20000000
1706979600000,2024-02-03T17:00:00Z,1449939.30000000
1706983200000,2024-02-03T18:00:00Z,1457082.50000000
1706986800000,2024-02-03T19:00:00Z,1426394.80000000
1706990400000,2024-02-03T20:00:00Z,1430510.80000000
1706994000000,2024-02-03T21:00:00Z,1431358.10000000
1706997600000,2024-02-03T22:00:00Z,1423894.30000000
1707001200000,2024-02-03T23:00:00Z,1412977.50000000
1707004800000,2024-02-04T00:00:00Z,1410768.90000000
1707008400000,2024-02-04T01:00:00Z,1420385.90000000
1707012000000,2024-02-04T02:00:00Z,1427274.30000000
1707015600000,2024-02-04T03:00:00Z,1425048.50000000
1707019200000,2024-02-04T04:00:00Z,1429059.10000000
1707022800000,2024-02-04T05:00:00Z,1454018.20000000
1707026400000,2024-02-04T06:00:00Z,1433370.60000000
1707030000000,2024-02-04T07:00:00Z,1434238.80000000
1707033600000,2024-02-04T08:00:00Z,1431500.20000000
1707037200000,2024-02-04T09:00:00Z,1430039.40000000
1707040800000,2024-02-04T10:00:00Z,1423875.60000000
1707044400000,2024-02-04T11:00:00Z,1435344.60000000
1707048000000,2024-02-04T12:00:00Z,1443245.60000000
1707051600000,2024-02-04T13:00:00Z,1444071.20000000
1707055200000,2024-02-04T14:00:00Z,1452077.40000000
1707058800000,2024-02-04T15:00:00Z,1457945.90000000
1707062400000,2024-02-04T16:00:00Z,1467475.70000000
1707066000000,2024-02-04T17:00:00Z,1462589.20000000
1707069600000,2024-02-04T18:00:00Z,1458545.40000000
1707073200000,2024-02-04T19:00:00Z,1456069.50000000
1707076800000,2024-02-04T20:00:00Z,1451192.60000000
1707080400000,2024-02-04T21:00:00Z,1456183.40000000
1707084000000,2024-02-04T22:00:00Z,1446981.60000000
1707087600000,2024-02-04T23:00:00Z,1438202.40000000
1707091200000,2024-02-05T00:00:00Z,1441537.30000000
1707094800000,2024-02-05T01:00:00Z,1423587.10000000
1707098400000,2024-02-05T02:00:00Z,1415982.10000000
1707102000000,2024-02-05T03:00:00Z,1415810.50000000
