timestamp_ms,datetime_utc,open,high,low,close,volume,turnover
1709251200000,2024-03-01T00:00:00Z,11.1243,11.1406,11.1037,11.1397,1190.274,13242.0294495
1709251500000,2024-03-01T00:05:00Z,11.1397,11.18,11.1167,11.1432,874.65,9745.5383886
1709251800000,2024-03-01T00:10:00Z,11.1432,11.186,11.1432,11.1443,985.299,11000.4450326
1709252100000,2024-03-01T00:15:00Z,11.1443,11.2675,11.1272,11.211,2823.647,31664.3717355
1709252400000,2024-03-01T00:20:00Z,11.211,11.211,11.1397,11.1719,1237.482,13800.0497652
1709252700000,2024-03-01T00:25:00Z,11.1719,11.1861,11.147,11.1575,1066.071,11899.8451907
1709253000000,2024-03-01T00:30:00Z,11.1575,11.1981,11.1412,11.1589,1483.716,16569.2854939
1709253300000,2024-03-01T00:35:00Z,11.1589,11.186,11.1233,11.186,3346.721,37320.2738201
1709253600000,2024-03-01T00:40:00Z,11.186,11.2,11.1656,11.2,867.612,9701.1338288
1709253900000,2024-03-01T00:45:00Z,11.2,11.2,11.1692,11.1751,631.961,7065.2999801
1709254200000,2024-03-01T00:50:00Z,11.1751,11.1751,11.1408,11.1677,2042.978,22795.3235763
1709254500000,2024-03-01T00:55:00Z,11.1677,11.2137,11.1627,11.2113,1129.165,12648.0669443
1709254800000,2024-03-01T01:00:00Z,11.2113,11.2461,11.1669,11.24,2542.024,28452.2870385
1709255100000,2024-03-01T01:05:00Z,11.24,11.2627,11.186,11.1958,4690.468,52744.0170943
1709255400000,2024-03-01T01:10:00Z,11.1958,11.3552,11.1958,11.3168,8148.464,91759.8736875
1709255700000,2024-03-01T01:15:00Z,11.3168,11.3944,11.175,11.2151,15071.75,170072.814774
1709256000000,2024-03-01T01:20:00Z,11.2151,11.293,11.2123,11.2856,1639.456,18460.5853475
1709256300000,2024-03-01T01:25:00Z,11.2856,11.3395,11.2608,11.2719,3990.346,45108.8439832
1709256600000,2024-03-01T01:30:00Z,11.2719,11.2719,11.1125,11.1296,9068.294,101157.1262525
1709256900000,2024-03-01T01:35:00Z,11.1296,11.1662,11.0821,11.1536,5797.112,64399.5826974
1709257200000,2024-03-01T01:40:00Z,11.1536,11.2486,11.1332,11.2071,7270.245,81498.0220675
1709257500000,2024-03-01T01:45:00Z,11.2071,11.2637,11.192,11.2343,2159.225,24233.63971
1709257800000,2024-03-01T01:50:00Z,11.2343,11.2398,11.1623,11.1809,2607.024,29168.9054129
1709258100000,2024-03-01T01:55:00Z,11.1809,11.2222,11.1776,11.2197,2274.339,25464.7135698
1709258400000,2024-03-01T02:00:00Z,11.2197,11.2299,11.1202,11.1557,15150.158,169083.2588264
1709258700000,2024-03-01T02:05:00Z,11.1557,11.1557,11.0675,11.1133,4509.599,50174.7515206
1709259000000,2024-03-01T02:10:00Z,11.1133,11.1134,11.0488,11.0488,2405.223,26635.7562139
1709259300000,2024-03-01T02:15:00Z,11.0488,11.0818,11.0049,11.0049,6957.147,76822.7810422
1709259600000,2024-03-01T02:20:00Z,11.0049,11.104,11.0049,11.0945,2401.417,26532.0727856
1709259900000,2024-03-01T02:25:00Z,11.0945,11.1351,11.0857,11.135,2612.256,29042.2019707
1709260200000,2024-03-01T02:30:00Z,11.135,11.135,11.0455,11.0455,1854.372,20569.1905415
1709260500000,2024-03-01T02:35:00Z,11.0455,11.0651,11.0217,11.0489,1870.253,20664.3929397
1709260800000,2024-03-01T02:40:00Z,11.0489,11.094,11.0363,11.094,793.957,8778.4200809
1709261100000,2024-03-01T02:45:00Z,11.094,11.094,11.0198,11.0532,2027.361,22392.1862172
1709261400000,2024-03-01T02:50:00Z,11.0532,11.0718,10.9834,11.0225,4075.416,44939.9616901
1709261700000,2024-03-01T02:55:00Z,11.0225,11.07,11.0225,11.07,1461.351,16148.9949875
1709262000000,2024-03-01T03:00:00Z,11.07,11.1016,11.0557,11.0899,701.375,7768.9491242
1709262300000,2024-03-01T03:05:00Z,11.0899,11.1147,11.0602,11.0602,2224.278,24681.625564
1709262600000,2024-03-01T03:10:00Z,11.0602,11.0682,10.9912,11.0049,4493.072,49476.0471777
1709262900000,2024-03-01T03:15:00Z,11.0049,11.0158,10.9793,11,2716.876,29873.4834324
1709263200000,2024-03-01T03:20:00Z,11,11.0046,10.9572,10.9874,2150.684,23621.0335425
