timestamp_ms,datetime_utc,open,high,low,close,volume,turnover,mark_open,mark_high,mark_low,mark_close,index_open,index_high,index_low,index_close,premium_open,premium_high,premium_low,premium_close,basis,basis_pct
1617235200000,2021-04-01T00:00:00Z,1921,1940.85,1921,1938.2,2235.38,4332613.516,1919.06,1938.58,1919.06,1936.09,1919.17,1936.68,1919.16,1934.2,0.00135576,0.00230529,0.00123107,0.00230529,4.0,0.0020680384655154586
1617235500000,2021-04-01T00:05:00Z,1938.2,1938.2,1931.4,1931.45,425.72,822256.894,1936.09,1936.63,1929.98,1930.11,1934.2,1934.79,1927.97,1927.97,0.00230529,0.00230529,0.00145455,0.00168348,3.480000000000018,0.001805007339325829
1617235800000,2021-04-01T00:10:00Z,1931.45,1931.85,1926.05,1929,370.35,714405.15,1930.11,1931.34,1925.71,1928.49,1927.97,1929.47,1923.73,1926.56,0.00168348,0.00168348,0.00117188,0.00117188,2.4400000000000546,0.0012665061041442025
1617236100000,2021-04-01T00:15:00Z,1929,1930.3,1926.65,1926.9,238.57,459700.533,1928.49,1930.01,1926.35,1926.35,1926.56,1928.27,1924.43,1924.8,0.00117188,0.00119893,0.00099526,0.00109452,2.1000000000001364,0.0010910224438903451
1617236400000,2021-04-01T00:20:00Z,1926.9,1931.55,1926.55,1930.15,246.22,475241.533,1926.35,1931.12,1926.35,1930.16,1924.8,1929.29,1924.54,1928.34,0.00109452,0.00113196,0.00094656,0.00099526,1.8100000000001728,0.000938631154257119
1617236700000,2021-04-01T00:25:00Z,1930.15,1930.15,1925.85,1925.85,225.25,433797.7125,1930.16,1930.85,1925.8,1926.09,1928.34,1929.07,1923.82,1924.25,0.00099526,0.00099526,0.00076713,0.00099526,1.599999999999909,0.0008314927893984197
1617237000000,2021-04-01T00:30:00Z,1925.85,1930.35,1925.85,1929.75,306.05,590599.9875,1926.09,1930.59,1926.07,1930.01,1924.25,1928.82,1924.25,1928.32,0.00099526,0.00099526,0.00077731,0.00098488,1.4300000000000637,0.0007415781613010619
1617237300000,2021-04-01T00:35:00Z,1929.75,1931.05,1922,1923,842.23,1619608.29,1930.01,1931.78,1922.62,1924.03,1928.32,1930.03,1920.85,1922.28,0.00098488,0.00099526,0.00075648,0.00087412,0.7200000000000273,0.00037455521568139255
1617237600000,2021-04-01T00:40:00Z,1923,1926.15,1922.55,1924.3,180.98,348259.814,1924.03,1926.69,1923.24,1925.3,1922.28,1924.96,1921.47,1923.52,0.00087412,0.00087412,0.00057383,0.00068317,0.7799999999999727,0.00040550657128596155
1617237900000,2021-04-01T00:45:00Z,1924.3,1928.85,1924.3,1926.75,229.55,442285.4625,1925.3,1929.73,1924.93,1927.66,1923.52,1928.02,1923.09,1925.99,0.00068317,0.0008185,0.00068317,0.00075662,0.7599999999999909,0.00039460225650184627
1617238200000,2021-04-01T00:50:00Z,1926.75,1927,1922.4,1926.3,271.78,523529.814,1927.66,1928.7,1922.96,1927.27,1925.99,1927.01,1921.19,1925.08,0.00075662,0.00095365,0.0005588,0.00059736,1.2200000000000273,0.000633739896523795
1617238500000,2021-04-01T00:55:00Z,1926.3,1933.55,1924.7,1933.05,166.01,320905.6305,1927.27,1934.84,1925.08,1933.75,1925.08,1933.16,1923.33,1932.07,0.00059736,0.00079262,0.00049151,0.00073017,0.9800000000000182,0.0005072279989855534
1617238800000,2021-04-01T01:00:00Z,1933.05,1933.05,1929.5,1930.6,372.87,719862.822,1933.75,1933.78,1929.91,1930.46,1932.07,1932.1,1928.24,1928.8,0.00073017,0.00099526,0.00049554,0.00089158,1.7999999999999545,0.0009332227291580021
1617239100000,2021-04-01T01:05:00Z,1930.6,1932.8,1930,1932,46.83,90475.56,1930.46,1933.82,1929.48,1932.26,1928.8,1932.22,1927.83,1930.68,0.00089158,0.00100962,0.00077815,0.00088423,1.3199999999999363,0.0006836969357946093
1617239400000,2021-04-01T01:10:00Z,1932,1934.65,1930.7,1931.95,253.71,490155.0345,1932.26,1934.87,1931.5,1932.33,1930.68,1933.24,1929.67,1930.73,0.00088423,0.00099007,0.00060692,0.00060692,1.2200000000000273,0.0006318853490648756
1617239700000,2021-04-01T01:15:00Z,1931.95,1935.25,1931.55,1932.75,115.92,224044.38,1932.33,1936.29,1931.94,1933.94,1930.73,1934.7,1930.31,1932.43,0.00060692,0.00094258,0.0006069,0.00080414,0.31999999999993634,0.00016559461403514557
1617240000000,2021-04-01T01:20:00Z,1932.75,1933.25,1931.05,1931.05,55.21,106613.2705,1933.94,1934.33,1931.69,1932.21,1932.43,1932.74,1930.11,1930.55,0.00080414,0.00091243,0.00056045,0.00085028,0.5,0.0002589935510605786
1617240300000,2021-04-01T01:25:00Z,1931.05,1931.1,1925,1928,176.96,341178.88,1932.21,1932.22,1925.29,1928.68,1930.55,1930.64,1923.71,1927.12,0.00085028,0.00085028,0.00043057,0.00078243,0.8800000000001091,0.00045663996014784193
