timestamp_ms,datetime_utc,open_interest
1725148800000,2024-09-01T00:00:00Z,1678.95600000
1725152400000,2024-09-01T01:00:00Z,1672.30800000
1725156000000,2024-09-01T02:00:00Z,1671.21800000
1725159600000,2024-09-01T03:00:00Z,1674.47400000
1725163200000,2024-09-01T04:00:00Z,1675.74400000
1725166800000,2024-09-01T05:00:00Z,1671.48600000
1725170400000,2024-09-01T06:00:00Z,1672.08600000
1725174000000,2024-09-01T07:00:00Z,1670.19000000
1725177600000,2024-09-01T08:00:00Z,1667.24400000
1725181200000,2024-09-01T09:00:00Z,1664.88600000
1725184800000,2024-09-01T10:00:00Z,1666.22600000
1725188400000,2024-09-01T11:00:00Z,1665.97400000
1725192000000,2024-09-01T12:00:00Z,1663.57200000
1725195600000,2024-09-01T13:00:00Z,1661.51000000
1725199200000,2024-09-01T14:00:00Z,1662.47400000
1725202800000,2024-09-01T15:00:00Z,1656.45200000
1725206400000,2024-09-01T16:00:00Z,1647.30400000
1725210000000,2024-09-01T17:00:00Z,1649.96400000
1725213600000,2024-09-01T18:00:00Z,1649.74200000
1725217200000,2024-09-01T19:00:00Z,1644.28400000
1725220800000,2024-09-01T20:00:00Z,1659.07600000
1725224400000,2024-09-01T21:00:00Z,1694.57800000
1725228000000,2024-09-01T22:00:00Z,1711.60600000
1725231600000,2024-09-01T23:00:00Z,1728.57400000
1725235200000,2024-09-02T00:00:00Z,1725.98000000
1725238800000,2024-09-02T01:00:00Z,1729.16000000
1725242400000,2024-09-02T02:00:00Z,1735.12200000
1725246000000,2024-09-02T03:00:00Z,1733.32200000
1725249600000,2024-09-02T04:00:00Z,1731.81400000
1725253200000,2024-09-02T05:00:00Z,1729.52800000
1725256800000,2024-09-02T06:00:00Z,1727.56800000
1725260400000,2024-09-02T07:00:00Z,1725.61600000
1725264000000,2024-09-02T08:00:00Z,1726.44400000
1725267600000,2024-09-02T09:00:00Z,1719.70000000
1725271200000,2024-09-02T10:00:00Z,1718.99800000
1725274800000,2024-09-02T11:00:00Z,1712.25200000
1725278400000,2024-09-02T12:00:00Z,1713.13400000
1725282000000,2024-09-02T13:00:00Z,1712.59800000
1725285600000,2024-09-02T14:00:00Z,1711.13000000
1725289200000,2024-09-02T15:00:00Z,1698.53000000
1725292800000,2024-09-02T16:00:00Z,1702.38000000
1725296400000,2024-09-02T17:00:00Z,1733.92000000
1725300000000,2024-09-02T18:00:00Z,1738.22400000
1725303600000,2024-09-02T19:00:00Z,1738.62600000
1725307200000,2024-09-02T20:00:00Z,1738.84200000
1725310800000,2024-09-02T21:00:00Z,1735.45200000
1725314400000,2024-09-02T22:00:00Z,1733.32000000
1725318000000,2024-09-02T23:00:00Z,1731.59400000
1725321600000,2024-09-03T00:00:00Z,1731.30000000
1725325200000,2024-09-03T01:00:00Z,1730.48000000
1725328800000,2024-09-03T02:00:00Z,1722.97400000
1725332400000,2024-09-03T03:00:00Z,1696.33800000
1725336000000,2024-09-03T04:00:00Z,1683.80800000
1725339600000,2024-09-03T05:00:00Z,1683.65800000
1725343200000,2024-09-03T06:00:00Z,1684.51400000
1725346800000,2024-09-03T07:00:00Z,1689.58000000
1725350400000,2024-09-03T08:00:00Z,1689.12200000
1725354000000,2024-09-03T09:00:00Z,1687.08400000
1725357600000,2024-09-03T10:00:00Z,1685.88400000
1725361200000,2024-09-03T11:00:00Z,1684.71800000
1725364800000,2024-09-03T12:00:00Z,1689.09400000
1725368400000,2024-09-03T13:00:00Z,1690.70600000
1725372000000,2024-09-03T14:00:00Z,1695.42800000
1725375600000,2024-09-03T15:00:00Z,1693.03600000
1725379200000,2024-09-03T16:00:00Z,1734.00000000
1725382800000,2024-09-03T17:00:00Z,1733.06400000
1725386400000,2024-09-03T18:00:00Z,1730.59400000
1725390000000,2024-09-03T19:00:00Z,1739.16000000
1725393600000,2024-09-03T20:00:00Z,1731.94300000
1725397200000,2024-09-03T21:00:00Z,1732.71900000
1725400800000,2024-09-03T22:00:00Z,1732.98100000
1725404400000,2024-09-03T23:00:00Z,1734.75100000
1725408000000,2024-09-04T00:00:00Z,1735.22500000
1725411600000,2024-09-04T01:00:00Z,1752.52500000
1725415200000,2024-09-04T02:00:00Z,1755.32100000
1725418800000,2024-09-04T03:00:00Z,1753.68100000
1725422400000,2024-09-04T04:00:00Z,1753.47300000
1725426000000,2024-09-04T05:00:00Z,1752.39300000
1725429600000,2024-09-04T06:00:00Z,1750.33800000
1725433200000,2024-09-04T07:00:00Z,1745.94600000
1725436800000,2024-09-04T08:00:00Z,1744.43800000
1725440400000,2024-09-04T09:00:00Z,1738.84800000
1725444000000,2024-09-04T10:00:00Z,1747.39200000
1725447600000,2024-09-04T11:00:00Z,1743.48600000
1725451200000,2024-09-04T12:00:00Z,1737.38600000
1725454800000,2024-09-04T13:00:00Z,1740.96200000
1725458400000,2024-09-04T14:00:00Z,1737.82400000
1725462000000,2024-09-04T15:00:00Z,1743.71600000
1725465600000,2024-09-04T16:00:00Z,1740.45000000
1725469200000,2024-09-04T17:00:00Z,1729.63400000
1725472800000,2024-09-04T18:00:00Z,1735.47800000
1725476400000,2024-09-04T19:00:00Z,1734.74200000
1725480000000,2024-09-04T20:00:00Z,1731.51000000
1725483600000,2024-09-04T21:00:00Z,1731.93400000
1725487200000,2024-09-04T22:00:00Z,1732.09000000
1725490800000,2024-09-04T23:00:00Z,1732.26800000
1725494400000,2024-09-05T00:00:00Z,1731.96200000
1725498000000,2024-09-05T01:00:00Z,1724.31400000
1725501600000,2024-09-05T02:00:00Z,1723.95600000
1725505200000,2024-09-05T03:00:00Z,1722.79600000
1725508800000,2024-09-05T04:00:00Z,1719.07600000
1725512400000,2024-09-05T05:00:00Z,1714.30400000
1725516000000,2024-09-05T06:00:00Z,1712.79600000
1725519600000,2024-09-05T07:00:00Z,1709.86400000
1725523200000,2024-09-05T08:00:00Z,1702.54500000
