timestamp_ms,datetime_utc,open_interest
1688169600000,2023-07-01T00:00:00Z,21766196100.00000000
1688173200000,2023-07-01T01:00:00Z,21161900600.00000000
1688176800000,2023-07-01T02:00:00Z,21038769500.00000000
1688180400000,2023-07-01T03:00:00Z,21053597300.00000000
1688184000000,2023-07-01T04:00:00Z,20970717500.00000000
1688187600000,2023-07-01T05:00:00Z,20761831900.00000000
1688191200000,2023-07-01T06:00:00Z,21078497500.00000000
1688194800000,2023-07-01T07:00:00Z,20991124600.00000000
1688198400000,2023-07-01T08:00:00Z,20959937700.00000000
1688202000000,2023-07-01T09:00:00Z,20946572000.00000000
1688205600000,2023-07-01T10:00:00Z,21764569400.00000000
1688209200000,2023-07-01T11:00:00Z,21886277600.00000000
1688212800000,2023-07-01T12:00:00Z,21177679900.00000000
1688216400000,2023-07-01T13:00:00Z,21925610800.00000000
1688220000000,2023-07-01T14:00:00Z,22426893600.00000000
1688223600000,2023-07-01T15:00:00Z,22518176900.00000000
1688227200000,2023-07-01T16:00:00Z,22125086900.00000000
1688230800000,2023-07-01T17:00:00Z,21378442000.00000000
1688234400000,2023-07-01T18:00:00Z,21236080600.00000000
1688238000000,2023-07-01T19:00:00Z,21301011000.00000000
1688241600000,2023-07-01T20:00:00Z,21288772200.00000000
1688245200000,2023-07-01T21:00:00Z,21437181400.00000000
1688248800000,2023-07-01T22:00:00Z,21829608600.00000000
1688252400000,2023-07-01T23:00:00Z,21386607600.00000000
1688256000000,2023-07-02T00:00:00Z,21078070700.00000000
1688259600000,2023-07-02T01:00:00Z,20876422900.00000000
1688263200000,2023-07-02T02:00:00Z,20950869000.00000000
1688266800000,2023-07-02T03:00:00Z,20770131500.00000000
1688270400000,2023-07-02T04:00:00Z,20713675200.00000000
1688274000000,2023-07-02T05:00:00Z,20850688000.00000000
1688277600000,2023-07-02T06:00:00Z,20851552000.00000000
1688281200000,2023-07-02T07:00:00Z,20978492600.00000000
1688284800000,2023-07-02T08:00:00Z,21217978700.00000000
1688288400000,2023-07-02T09:00:00Z,21311238600.00000000
1688292000000,2023-07-02T10:00:00Z,21625429900.00000000
1688295600000,2023-07-02T11:00:00Z,21790086200.00000000
1688299200000,2023-07-02T12:00:00Z,21406609400.00000000
1688302800000,2023-07-02T13:00:00Z,21227013100.00000000
1688306400000,2023-07-02T14:00:00Z,21309600300.00000000
1688310000000,2023-07-02T15:00:00Z,20852162500.00000000
1688313600000,2023-07-02T16:00:00Z,20431114700.00000000
1688317200000,2023-07-02T17:00:00Z,20781936500.00000000
1688320800000,2023-07-02T18:00:00Z,20205250500.00000000
1688324400000,2023-07-02T19:00:00Z,20415191500.00000000
1688328000000,2023-07-02T20:00:00Z,20544825800.00000000
1688331600000,2023-07-02T21:00:00Z,20816572300.00000000
1688335200000,2023-07-02T22:00:00Z,20740385000.00000000
1688338800000,2023-07-02T23:00:00Z,20435511000.00000000
1688342400000,2023-07-03T00:00:00Z,20764454000.00000000
1688346000000,2023-07-03T01:00:00Z,20583949600.00000000
1688349600000,2023-07-03T02:00:00Z,20529413000.00000000
1688353200000,2023-07-03T03:00:00Z,20751571400.00000000
1688356800000,2023-07-03T04:00:00Z,20871967000.00000000
1688360400000,2023-07-03T05:00:00Z,20922238800.00000000
1688364000000,2023-07-03T06:00:00Z,20905543800.00000000
1688367600000,2023-07-03T07:00:00Z,21753935300.00000000
1688371200000,2023-07-03T08:00:00Z,21229191800.00000000
1688374800000,2023-07-03T09:00:00Z,22969409300.00000000
1688378400000,2023-07-03T10:00:00Z,23426990200.00000000
1688382000000,2023-07-03T11:00:00Z,23080125600.00000000
1688385600000,2023-07-03T12:00:00Z,23340550700.00000000
1688389200000,2023-07-03T13:00:00Z,23931119300.00000000
1688392800000,2023-07-03T14:00:00Z,24057674600.00000000
1688396400000,2023-07-03T15:00:00Z,25057967800.00000000
1688400000000,2023-07-03T16:00:00Z,24689285400.00000000
1688403600000,2023-07-03T17:00:00Z,23555166200.00000000
1688407200000,2023-07-03T18:00:00Z,23902265600.00000000
1688410800000,2023-07-03T19:00:00Z,23113785800.00000000
1688414400000,2023-07-03T20:00:00Z,23458494500.00000000
1688418000000,2023-07-03T21:00:00Z,23128283700.00000000
1688421600000,2023-07-03T22:00:00Z,23476371100.00000000
1688425200000,2023-07-03T23:00:00Z,23132435700.00000000
1688428800000,2023-07-04T00:00:00Z,23162292000.00000000
1688432400000,2023-07-04T01:00:00Z,23365983900.00000000
1688436000000,2023-07-04T02:00:00Z,23488161300.00000000
1688439600000,2023-07-04T03:00:00Z,24209205600.00000000
1688443200000,2023-07-04T04:00:00Z,23083469700.00000000
1688446800000,2023-07-04T05:00:00Z,22423002300.00000000
1688450400000,2023-07-04T06:00:00Z,22497160700.00000000
1688454000000,2023-07-04T07:00:00Z,22917657000.00000000
1688457600000,2023-07-04T08:00:00Z,22487053500.00000000
1688461200000,2023-07-04T09:00:00Z,22665961700.00000000
1688464800000,2023-07-04T10:00:00Z,23098214200.00000000
1688468400000,2023-07-04T11:00:00Z,23725185900.00000000
1688472000000,2023-07-04T12:00:00Z,23784876900.00000000
1688475600000,2023-07-04T13:00:00Z,23478610400.00000000
1688479200000,2023-07-04T14:00:00Z,23302878600.00000000
1688482800000,2023-07-04T15:00:00Z,23318869800.00000000
1688486400000,2023-07-04T16:00:00Z,22439778400.00000000
1688490000000,2023-07-04T17:00:00Z,21941469100.00000000
1688493600000,2023-07-04T18:00:00Z,21910694000.00000000
1688497200000,2023-07-04T19:00:00Z,22514967300.00000000
1688500800000,2023-07-04T20:00:00Z,22840012600.00000000
1688504400000,2023-07-04T21:00:00Z,23012576400.00000000
1688508000000,2023-07-04T22:00:00Z,23007133500.00000000
1688511600000,2023-07-04T23:00:00Z,22767345300.00000000
1688515200000,2023-07-05T00:00:00Z,22691654000.00000000
1688518800000,2023-07-05T01:00:00Z,22361788600.00000000
1688522400000,2023-07-05T02:00:00Z,22496580800.00000000
1688526000000,2023-07-05T03:00:00Z,22509610800.00000000
1688529600000,2023-07-05T04:00:00Z,22448455000.00000000
1688533200000,2023-07-05T05:00:00Z,22414379500.00000000
1688536800000,2023-07-05T06:00:00Z,22400093500.00000000
1688540400000,2023-07-05T07:00:00Z,22734071700.00000000
1688544000000,2023-07-05T08:00:00Z,22955270600.00000000
1688547600000,2023-07-05T09:00:00Z,23273381800.00000000
1688551200000,2023-07-05T10:00:00Z,21471633000.00000000
1688554800000,2023-07-05T11:00:00Z,20049615000.00000000
1688558400000,2023-07-05T12:00:00Z,20230293600.00000000
1688562000000,2023-07-05T13:00:00Z,19782793300.00000000
1688565600000,2023-07-05T14:00:00Z,20628814800.00000000
1688569200000,2023-07-05T15:00:00Z,21358620800.00000000
1688572800000,2023-07-05T16:00:00Z,20511066500.00000000
1688576400000,2023-07-05T17:00:00Z,21105224700.00000000
1688580000000,2023-07-05T18:00:00Z,21179757600.00000000
1688583600000,2023-07-05T19:00:00Z,22311870100.00000000
1688587200000,2023-07-05T20:00:00Z,22428967800.00000000
1688590800000,2023-07-05T21:00:00Z,22535665200.00000000
1688594400000,2023-07-05T22:00:00Z,22450409500.00000000
1688598000000,2023-07-05T23:00:00Z,22550056100.00000000
1688601600000,2023-07-06T00:00:00Z,22037658400.00000000
1688605200000,2023-07-06T01:00:00Z,21914361700.00000000
1688608800000,2023-07-06T02:00:00Z,22160119800.00000000
1688612400000,2023-07-06T03:00:00Z,22035155700.00000000
1688616000000,2023-07-06T04:00:00Z,22196196900.00000000
1688619600000,2023-07-06T05:00:00Z,22306968800.00000000
1688623200000,2023-07-06T06:00:00Z,20474457000.00000000
1688626800000,2023-07-06T07:00:00Z,20714543900.00000000
1688630400000,2023-07-06T08:00:00Z,20719289500.00000000
1688634000000,2023-07-06T09:00:00Z,21005654800.00000000
1688637600000,2023-07-06T10:00:00Z,20990046700.00000000
1688641200000,2023-07-06T11:00:00Z,21161223400.00000000
1688644800000,2023-07-06T12:00:00Z,21301411000.00000000
1688648400000,2023-07-06T13:00:00Z,21369467300.00000000
1688652000000,2023-07-06T14:00:00Z,20224629400.00000000
1688655600000,2023-07-06T15:00:00Z,21616619400.00000000
1688659200000,2023-07-06T16:00:00Z,22611614100.00000000
1688662800000,2023-07-06T17:00:00Z,22674402100.00000000
1688666400000,2023-07-06T18:00:00Z,22632774100.00000000
1688670000000,2023-07-06T19:00:00Z,22669836500.00000000
1688673600000,2023-07-06T20:00:00Z,22563468600.00000000
1688677200000,2023-07-06T21:00:00Z,22325203900.00000000
1688680800000,2023-07-06T22:00:00Z,21296143200.00000000
1688684400000,2023-07-06T23:00:00Z,21330866400.00000000
1688688000000,2023-07-07T00:00:00Z,20988126600.00000000
1688691600000,2023-07-07T01:00:00Z,21134520300.00000000
1688695200000,2023-07-07T02:00:00Z,20950632700.00000000
1688698800000,2023-07-07T03:00:00Z,22955619300.00000000
1688702400000,2023-07-07T04:00:00Z,22409499600.00000000
1688706000000,2023-07-07T05:00:00Z,22065542400.00000000
1688709600000,2023-07-07T06:00:00Z,22391908000.00000000
1688713200000,2023-07-07T07:00:00Z,22553735800.00000000
1688716800000,2023-07-07T08:00:00Z,21053822300.00000000
1688720400000,2023-07-07T09:00:00Z,21514914200.00000000
1688724000000,2023-07-07T10:00:00Z,21859176000.00000000
1688727600000,2023-07-07T11:00:00Z,22080296500.00000000
1688731200000,2023-07-07T12:00:00Z,22102040600.00000000
1688734800000,2023-07-07T13:00:00Z,21856195200.00000000
1688738400000,2023-07-07T14:00:00Z,21742466300.00000000
1688742000000,2023-07-07T15:00:00Z,22757287400.00000000
1688745600000,2023-07-07T16:00:00Z,22040541600.00000000
1688749200000,2023-07-07T17:00:00Z,22009660600.00000000
1688752800000,2023-07-07T18:00:00Z,22491463300.00000000
1688756400000,2023-07-07T19:00:00Z,22541719300.00000000
1688760000000,2023-07-07T20:00:00Z,22756023400.00000000
1688763600000,2023-07-07T21:00:00Z,22567040400.00000000
1688767200000,2023-07-07T22:00:00Z,22174003500.00000000
1688770800000,2023-07-07T23:00:00Z,22334371900.00000000
1688774400000,2023-07-08T00:00:00Z,22523171800.00000000
1688778000000,2023-07-08T01:00:00Z,22633687200.00000000
1688781600000,2023-07-08T02:00:00Z,23152510300.00000000
1688785200000,2023-07-08T03:00:00Z,23568361800.00000000
1688788800000,2023-07-08T04:00:00Z,23406520900.00000000
1688792400000,2023-07-08T05:00:00Z,23309672000.00000000
1688796000000,2023-07-08T06:00:00Z,23511594400.00000000
1688799600000,2023-07-08T07:00:00Z,23744785200.00000000
1688803200000,2023-07-08T08:00:00Z,23770292800.00000000
1688806800000,2023-07-08T09:00:00Z,24164341400.00000000
1688810400000,2023-07-08T10:00:00Z,24058131900.00000000
1688814000000,2023-07-08T11:00:00Z,24203830100.00000000
1688817600000,2023-07-08T12:00:00Z,23691122800.00000000
1688821200000,2023-07-08T13:00:00Z,23513438700.00000000
1688824800000,2023-07-08T14:00:00Z,23729775000.00000000
1688828400000,2023-07-08T15:00:00Z,23813155700.00000000
1688832000000,2023-07-08T16:00:00Z,23457913900.00000000
1688835600000,2023-07-08T17:00:00Z,23409538900.00000000
1688839200000,2023-07-08T18:00:00Z,23419439200.00000000
1688842800000,2023-07-08T19:00:00Z,23066056600.00000000
1688846400000,2023-07-08T20:00:00Z,22034425400.00000000
1688850000000,2023-07-08T21:00:00Z,22202777500.00000000
1688853600000,2023-07-08T22:00:00Z,22094356100.00000000
1688857200000,2023-07-08T23:00:00Z,22013898400.00000000
1688860800000,2023-07-09T00:00:00Z,22172032800.00000000
1688864400000,2023-07-09T01:00:00Z,22145051600.00000000
1688868000000,2023-07-09T02:00:00Z,22221720100.00000000
1688871600000,2023-07-09T03:00:00Z,21797093800.00000000
1688875200000,2023-07-09T04:00:00Z,21915480000.00000000
1688878800000,2023-07-09T05:00:00Z,21927500900.00000000
1688882400000,2023-07-09T06:00:00Z,22158943900.00000000
1688886000000,2023-07-09T07:00:00Z,22406865200.00000000
1688889600000,2023-07-09T08:00:00Z,22571632600.00000000
1688893200000,2023-07-09T09:00:00Z,22729527400.00000000
1688896800000,2023-07-09T10:00:00Z,22873363200.00000000
1688900400000,2023-07-09T11:00:00Z,23152030900.00000000
1688904000000,2023-07-09T12:00:00Z,23202949000.00000000
1688907600000,2023-07-09T13:00:00Z,24032411800.00000000
1688911200000,2023-07-09T14:00:00Z,23752750800.00000000
1688914800000,2023-07-09T15:00:00Z,22270328500.00000000
1688918400000,2023-07-09T16:00:00Z,22373614500.00000000
1688922000000,2023-07-09T17:00:00Z,22508570600.00000000
1688925600000,2023-07-09T18:00:00Z,22461962000.00000000
1688929200000,2023-07-09T19:00:00Z,22338845800.00000000
1688932800000,2023-07-09T20:00:00Z,22378130100.00000000
1688936400000,2023-07-09T21:00:00Z,22325816800.00000000
1688940000000,2023-07-09T22:00:00Z,22203621200.00000000
1688943600000,2023-07-09T23:00:00Z,22009918000.00000000
1688947200000,2023-07-10T00:00:00Z,22160058200.00000000
1688950800000,2023-07-10T01:00:00Z,20358900200.00000000
1688954400000,2023-07-10T02:00:00Z,19951412800.00000000
1688958000000,2023-07-10T03:00:00Z,20197316900.00000000
1688961600000,2023-07-10T04:00:00Z,20362018800.00000000
1688965200000,2023-07-10T05:00:00Z,20603887800.00000000
1688968800000,2023-07-10T06:00:00Z,20705991500.00000000
1688972400000,2023-07-10T07:00:00Z,20702269500.00000000
1688976000000,2023-07-10T08:00:00Z,20824716100.00000000
1688979600000,2023-07-10T09:00:00Z,20931122600.00000000
1688983200000,2023-07-10T10:00:00Z,21636637900.00000000
1688986800000,2023-07-10T11:00:00Z,22223919200.00000000
1688990400000,2023-07-10T12:00:00Z,22233830800.00000000
1688994000000,2023-07-10T13:00:00Z,21825657600.00000000
1688997600000,2023-07-10T14:00:00Z,22045596500.00000000
1689001200000,2023-07-10T15:00:00Z,21857567600.00000000
1689004800000,2023-07-10T16:00:00Z,22332591500.00000000
1689008400000,2023-07-10T17:00:00Z,22279545700.00000000
1689012000000,2023-07-10T18:00:00Z,22334428700.00000000
1689015600000,2023-07-10T19:00:00Z,21875784800.00000000
1689019200000,2023-07-10T20:00:00Z,22434088100.00000000
1689022800000,2023-07-10T21:00:00Z,21863031200.00000000
1689026400000,2023-07-10T22:00:00Z,20858742500.00000000
1689030000000,2023-07-10T23:00:00Z,20844156900.00000000
1689033600000,2023-07-11T00:00:00Z,21082852800.00000000
1689037200000,2023-07-11T01:00:00Z,19846468300.00000000
1689040800000,2023-07-11T02:00:00Z,20357937200.00000000
1689044400000,2023-07-11T03:00:00Z,20501798100.00000000
1689048000000,2023-07-11T04:00:00Z,20510410500.00000000
1689051600000,2023-07-11T05:00:00Z,20780963300.00000000
1689055200000,2023-07-11T06:00:00Z,20955863400.00000000
1689058800000,2023-07-11T07:00:00Z,21493000200.00000000
1689062400000,2023-07-11T08:00:00Z,21648325000.00000000
1689066000000,2023-07-11T09:00:00Z,21551368400.00000000
1689069600000,2023-07-11T10:00:00Z,21736766600.00000000
1689073200000,2023-07-11T11:00:00Z,21630369200.00000000
1689076800000,2023-07-11T12:00:00Z,21058536200.00000000
1689080400000,2023-07-11T13:00:00Z,21886776700.00000000
1689084000000,2023-07-11T14:00:00Z,21917982000.00000000
1689087600000,2023-07-11T15:00:00Z,22149266400.00000000
1689091200000,2023-07-11T16:00:00Z,22713431300.00000000
1689094800000,2023-07-11T17:00:00Z,22182686100.00000000
1689098400000,2023-07-11T18:00:00Z,22466413000.00000000
1689102000000,2023-07-11T19:00:00Z,22309014300.00000000
1689105600000,2023-07-11T20:00:00Z,22179994800.00000000
1689109200000,2023-07-11T21:00:00Z,22083392800.00000000
1689112800000,2023-07-11T22:00:00Z,21900387900.00000000
1689116400000,2023-07-11T23:00:00Z,22044120900.00000000
1689120000000,2023-07-12T00:00:00Z,22189144700.00000000
1689123600000,2023-07-12T01:00:00Z,22157127700.00000000
1689127200000,2023-07-12T02:00:00Z,22379511600.00000000
1689130800000,2023-07-12T03:00:00Z,22263916500.00000000
1689134400000,2023-07-12T04:00:00Z,22300628300.00000000
1689138000000,2023-07-12T05:00:00Z,22174120800.00000000
1689141600000,2023-07-12T06:00:00Z,22015632100.00000000
1689145200000,2023-07-12T07:00:00Z,22495900300.00000000
1689148800000,2023-07-12T08:00:00Z,23531322900.00000000
1689152400000,2023-07-12T09:00:00Z,23460536800.00000000
1689156000000,2023-07-12T10:00:00Z,23576969600.00000000
1689159600000,2023-07-12T11:00:00Z,23671625600.00000000
1689163200000,2023-07-12T12:00:00Z,23422278500.00000000
1689166800000,2023-07-12T13:00:00Z,23321664600.00000000
1689170400000,2023-07-12T14:00:00Z,23271843300.00000000
1689174000000,2023-07-12T15:00:00Z,23646209300.00000000
1689177600000,2023-07-12T16:00:00Z,23774265500.00000000
1689181200000,2023-07-12T17:00:00Z,23358359200.00000000
1689184800000,2023-07-12T18:00:00Z,23305410100.00000000
1689188400000,2023-07-12T19:00:00Z,23249963000.00000000
1689192000000,2023-07-12T20:00:00Z,22202531100.00000000
1689195600000,2023-07-12T21:00:00Z,22613839600.00000000
1689199200000,2023-07-12T22:00:00Z,23211527400.00000000
1689202800000,2023-07-12T23:00:00Z,23452058400.00000000
1689206400000,2023-07-13T00:00:00Z,23585227800.00000000
1689210000000,2023-07-13T01:00:00Z,23696801400.00000000
1689213600000,2023-07-13T02:00:00Z,23114011700.00000000
1689217200000,2023-07-13T03:00:00Z,23640333200.00000000
1689220800000,2023-07-13T04:00:00Z,22520653300.00000000
1689224400000,2023-07-13T05:00:00Z,22590220500.00000000
1689228000000,2023-07-13T06:00:00Z,22919458300.00000000
1689231600000,2023-07-13T07:00:00Z,23382929900.00000000
