timestamp_ms,datetime_utc,open_interest
1727740800000,2024-10-01T00:00:00Z,121808913.00000000
1727744400000,2024-10-01T01:00:00Z,121949132.00000000
1727748000000,2024-10-01T02:00:00Z,121900060.00000000
1727751600000,2024-10-01T03:00:00Z,122416948.00000000
1727755200000,2024-10-01T04:00:00Z,122256887.00000000
1727758800000,2024-10-01T05:00:00Z,123016385.00000000
1727762400000,2024-10-01T06:00:00Z,122639981.00000000
1727766000000,2024-10-01T07:00:00Z,122222772.00000000
1727769600000,2024-10-01T08:00:00Z,123425069.00000000
1727773200000,2024-10-01T09:00:00Z,123885241.00000000
1727776800000,2024-10-01T10:00:00Z,123563432.00000000
1727780400000,2024-10-01T11:00:00Z,123593284.00000000
1727784000000,2024-10-01T12:00:00Z,122624344.00000000
1727787600000,2024-10-01T13:00:00Z,122597585.00000000
1727791200000,2024-10-01T14:00:00Z,119585793.00000000
1727794800000,2024-10-01T15:00:00Z,121531899.00000000
1727798400000,2024-10-01T16:00:00Z,118180038.00000000
1727802000000,2024-10-01T17:00:00Z,122169205.00000000
1727805600000,2024-10-01T18:00:00Z,122121839.00000000
1727809200000,2024-10-01T19:00:00Z,121564483.00000000
1727812800000,2024-10-01T20:00:00Z,120099581.00000000
1727816400000,2024-10-01T21:00:00Z,114999743.00000000
1727820000000,2024-10-01T22:00:00Z,113910136.00000000
1727823600000,2024-10-01T23:00:00Z,112934190.00000000
1727827200000,2024-10-02T00:00:00Z,111412444.00000000
1727830800000,2024-10-02T01:00:00Z,110880459.00000000
1727834400000,2024-10-02T02:00:00Z,117315561.00000000
1727838000000,2024-10-02T03:00:00Z,120433926.00000000
1727841600000,2024-10-02T04:00:00Z,118476351.00000000
1727845200000,2024-10-02T05:00:00Z,115455203.00000000
1727848800000,2024-10-02T06:00:00Z,115466289.00000000
1727852400000,2024-10-02T07:00:00Z,115370143.00000000
1727856000000,2024-10-02T08:00:00Z,114883895.00000000
1727859600000,2024-10-02T09:00:00Z,114454762.00000000
1727863200000,2024-10-02T10:00:00Z,115944342.00000000
1727866800000,2024-10-02T11:00:00Z,115083792.00000000
1727870400000,2024-10-02T12:00:00Z,113053590.00000000
1727874000000,2024-10-02T13:00:00Z,109402238.00000000
1727877600000,2024-10-02T14:00:00Z,107189603.00000000
1727881200000,2024-10-02T15:00:00Z,106226731.00000000
1727884800000,2024-10-02T16:00:00Z,104935819.00000000
1727888400000,2024-10-02T17:00:00Z,104532270.00000000
1727892000000,2024-10-02T18:00:00Z,105821419.00000000
1727895600000,2024-10-02T19:00:00Z,106826271.00000000
1727899200000,2024-10-02T20:00:00Z,108365736.00000000
1727902800000,2024-10-02T21:00:00Z,106639295.00000000
1727906400000,2024-10-02T22:00:00Z,106554894.00000000
1727910000000,2024-10-02T23:00:00Z,106103297.00000000
1727913600000,2024-10-03T00:00:00Z,105611773.00000000
1727917200000,2024-10-03T01:00:00Z,105908361.00000000
1727920800000,2024-10-03T02:00:00Z,106570344.00000000
1727924400000,2024-10-03T03:00:00Z,106154881.00000000
1727928000000,2024-10-03T04:00:00Z,106502521.00000000
1727931600000,2024-10-03T05:00:00Z,106319399.00000000
1727935200000,2024-10-03T06:00:00Z,106456679.00000000
1727938800000,2024-10-03T07:00:00Z,106524107.00000000
1727942400000,2024-10-03T08:00:00Z,105762121.00000000
1727946000000,2024-10-03T09:00:00Z,108884715.00000000
1727949600000,2024-10-03T10:00:00Z,101333006.00000000
1727953200000,2024-10-03T11:00:00Z,100420999.00000000
1727956800000,2024-10-03T12:00:00Z,101051739.00000000
1727960400000,2024-10-03T13:00:00Z,102011384.00000000
1727964000000,2024-10-03T14:00:00Z,102073680.00000000
1727967600000,2024-10-03T15:00:00Z,101239947.00000000
1727971200000,2024-10-03T16:00:00Z,103057501.00000000
1727974800000,2024-10-03T17:00:00Z,101872255.00000000
1727978400000,2024-10-03T18:00:00Z,102394489.00000000
1727982000000,2024-10-03T19:00:00Z,101278551.00000000
1727985600000,2024-10-03T20:00:00Z,101196667.00000000
1727989200000,2024-10-03T21:00:00Z,100380681.00000000
1727992800000,2024-10-03T22:00:00Z,100158771.00000000
1727996400000,2024-10-03T23:00:00Z,100135149.00000000
1728000000000,2024-10-04T00:00:00Z,99653667.00000000
1728003600000,2024-10-04T01:00:00Z,99702259.00000000
1728007200000,2024-10-04T02:00:00Z,99516902.00000000
1728010800000,2024-10-04T03:00:00Z,98635631.00000000
1728014400000,2024-10-04T04:00:00Z,99095107.00000000
1728018000000,2024-10-04T05:00:00Z,99669599.00000000
1728021600000,2024-10-04T06:00:00Z,100306387.00000000
1728025200000,2024-10-04T07:00:00Z,100965903.00000000
1728028800000,2024-10-04T08:00:00Z,101607051.00000000
1728032400000,2024-10-04T09:00:00Z,99330726.00000000
1728036000000,2024-10-04T10:00:00Z,97230550.00000000
1728039600000,2024-10-04T11:00:00Z,98315268.00000000
1728043200000,2024-10-04T12:00:00Z,100021767.00000000
1728046800000,2024-10-04T13:00:00Z,99376683.00000000
1728050400000,2024-10-04T14:00:00Z,97163961.00000000
1728054000000,2024-10-04T15:00:00Z,96756233.00000000
1728057600000,2024-10-04T16:00:00Z,96513155.00000000
1728061200000,2024-10-04T17:00:00Z,99647312.00000000
1728064800000,2024-10-04T18:00:00Z,98215699.00000000
1728068400000,2024-10-04T19:00:00Z,99529739.00000000
1728072000000,2024-10-04T20:00:00Z,100998119.00000000
1728075600000,2024-10-04T21:00:00Z,99892256.00000000
1728079200000,2024-10-04T22:00:00Z,98831129.00000000
1728082800000,2024-10-04T23:00:00Z,97902356.00000000
1728086400000,2024-10-05T00:00:00Z,97187804.00000000
1728090000000,2024-10-05T01:00:00Z,97796621.00000000
1728093600000,2024-10-05T02:00:00Z,97903647.00000000
1728097200000,2024-10-05T03:00:00Z,96057749.00000000
1728100800000,2024-10-05T04:00:00Z,95514007.00000000
1728104400000,2024-10-05T05:00:00Z,96357111.00000000
1728108000000,2024-10-05T06:00:00Z,97072668.00000000
1728111600000,2024-10-05T07:00:00Z,95331092.00000000
1728115200000,2024-10-05T08:00:00Z,95711350.00000000
1728118800000,2024-10-05T09:00:00Z,95372991.00000000
1728122400000,2024-10-05T10:00:00Z,96043272.00000000
1728126000000,2024-10-05T11:00:00Z,95643557.00000000
1728129600000,2024-10-05T12:00:00Z,95655023.00000000
1728133200000,2024-10-05T13:00:00Z,95659786.00000000
1728136800000,2024-10-05T14:00:00Z,94364072.00000000
1728140400000,2024-10-05T15:00:00Z,95068581.00000000
1728144000000,2024-10-05T16:00:00Z,94944702.00000000
1728147600000,2024-10-05T17:00:00Z,93417366.00000000
1728151200000,2024-10-05T18:00:00Z,93877475.00000000
1728154800000,2024-10-05T19:00:00Z,93772177.00000000
1728158400000,2024-10-05T20:00:00Z,93350582.00000000
1728162000000,2024-10-05T21:00:00Z,94313930.00000000
1728165600000,2024-10-05T22:00:00Z,94174730.00000000
1728169200000,2024-10-05T23:00:00Z,93906785.00000000
1728172800000,2024-10-06T00:00:00Z,94024906.00000000
1728176400000,2024-10-06T01:00:00Z,93592357.00000000
1728180000000,2024-10-06T02:00:00Z,93058442.00000000
1728183600000,2024-10-06T03:00:00Z,93234121.00000000
1728187200000,2024-10-06T04:00:00Z,92976735.00000000
1728190800000,2024-10-06T05:00:00Z,93749188.00000000
1728194400000,2024-10-06T06:00:00Z,93598683.00000000
1728198000000,2024-10-06T07:00:00Z,93434322.00000000
1728201600000,2024-10-06T08:00:00Z,93498492.00000000
1728205200000,2024-10-06T09:00:00Z,93462605.00000000
1728208800000,2024-10-06T10:00:00Z,92859558.00000000
1728212400000,2024-10-06T11:00:00Z,92918588.00000000
1728216000000,2024-10-06T12:00:00Z,93009422.00000000
1728219600000,2024-10-06T13:00:00Z,93315439.00000000
1728223200000,2024-10-06T14:00:00Z,91775080.00000000
1728226800000,2024-10-06T15:00:00Z,92808980.00000000
1728230400000,2024-10-06T16:00:00Z,93577568.00000000
1728234000000,2024-10-06T17:00:00Z,93156386.00000000
1728237600000,2024-10-06T18:00:00Z,93360262.00000000
1728241200000,2024-10-06T19:00:00Z,93143854.00000000
1728244800000,2024-10-06T20:00:00Z,94219743.00000000
1728248400000,2024-10-06T21:00:00Z,94057422.00000000
1728252000000,2024-10-06T22:00:00Z,94111946.00000000
1728255600000,2024-10-06T23:00:00Z,94256649.00000000
1728259200000,2024-10-07T00:00:00Z,94072299.00000000
1728262800000,2024-10-07T01:00:00Z,98959274.00000000
1728266400000,2024-10-07T02:00:00Z,99836310.00000000
1728270000000,2024-10-07T03:00:00Z,99332453.00000000
1728273600000,2024-10-07T04:00:00Z,103269291.00000000
1728277200000,2024-10-07T05:00:00Z,103913625.00000000
1728280800000,2024-10-07T06:00:00Z,104940478.00000000
1728284400000,2024-10-07T07:00:00Z,103939693.00000000
1728288000000,2024-10-07T08:00:00Z,106911118.00000000
1728291600000,2024-10-07T09:00:00Z,109484757.00000000
1728295200000,2024-10-07T10:00:00Z,111606122.00000000
1728298800000,2024-10-07T11:00:00Z,111126911.00000000
1728302400000,2024-10-07T12:00:00Z,111372975.00000000
1728306000000,2024-10-07T13:00:00Z,111224482.00000000
1728309600000,2024-10-07T14:00:00Z,110837662.00000000
1728313200000,2024-10-07T15:00:00Z,105696676.00000000
1728316800000,2024-10-07T16:00:00Z,107342025.00000000
1728320400000,2024-10-07T17:00:00Z,109271242.00000000
1728324000000,2024-10-07T18:00:00Z,109182519.00000000
1728327600000,2024-10-07T19:00:00Z,106769290.00000000
1728331200000,2024-10-07T20:00:00Z,107724559.00000000
1728334800000,2024-10-07T21:00:00Z,106462958.00000000
1728338400000,2024-10-07T22:00:00Z,105696149.00000000
1728342000000,2024-10-07T23:00:00Z,105202193.00000000
1728345600000,2024-10-08T00:00:00Z,104447002.00000000
1728349200000,2024-10-08T01:00:00Z,103812328.00000000
1728352800000,2024-10-08T02:00:00Z,104032590.00000000
1728356400000,2024-10-08T03:00:00Z,104702367.00000000
1728360000000,2024-10-08T04:00:00Z,106075748.00000000
1728363600000,2024-10-08T05:00:00Z,103843852.00000000
1728367200000,2024-10-08T06:00:00Z,104029359.00000000
1728370800000,2024-10-08T07:00:00Z,103047529.00000000
1728374400000,2024-10-08T08:00:00Z,103264946.00000000
1728378000000,2024-10-08T09:00:00Z,104391177.00000000
1728381600000,2024-10-08T10:00:00Z,104754427.00000000
1728385200000,2024-10-08T11:00:00Z,104715476.00000000
1728388800000,2024-10-08T12:00:00Z,106629278.00000000
1728392400000,2024-10-08T13:00:00Z,106684042.00000000
1728396000000,2024-10-08T14:00:00Z,107063585.00000000
1728399600000,2024-10-08T15:00:00Z,106870900.00000000
1728403200000,2024-10-08T16:00:00Z,104310375.00000000
1728406800000,2024-10-08T17:00:00Z,103385756.00000000
1728410400000,2024-10-08T18:00:00Z,104206751.00000000
1728414000000,2024-10-08T19:00:00Z,105131897.00000000
1728417600000,2024-10-08T20:00:00Z,105401388.00000000
1728421200000,2024-10-08T21:00:00Z,105727413.00000000
1728424800000,2024-10-08T22:00:00Z,106183689.00000000
1728428400000,2024-10-08T23:00:00Z,106140185.00000000
1728432000000,2024-10-09T00:00:00Z,105022617.00000000
1728435600000,2024-10-09T01:00:00Z,105073376.00000000
1728439200000,2024-10-09T02:00:00Z,104702580.00000000
1728442800000,2024-10-09T03:00:00Z,103932495.00000000
1728446400000,2024-10-09T04:00:00Z,104711533.00000000
1728450000000,2024-10-09T05:00:00Z,104397348.00000000
1728453600000,2024-10-09T06:00:00Z,104070395.00000000
1728457200000,2024-10-09T07:00:00Z,106099647.00000000
1728460800000,2024-10-09T08:00:00Z,107128747.00000000
1728464400000,2024-10-09T09:00:00Z,106580442.00000000
1728468000000,2024-10-09T10:00:00Z,102761780.00000000
1728471600000,2024-10-09T11:00:00Z,102127096.00000000
1728475200000,2024-10-09T12:00:00Z,102317054.00000000
1728478800000,2024-10-09T13:00:00Z,101710013.00000000
1728482400000,2024-10-09T14:00:00Z,101626789.00000000
1728486000000,2024-10-09T15:00:00Z,101897857.00000000
1728489600000,2024-10-09T16:00:00Z,100405759.00000000
1728493200000,2024-10-09T17:00:00Z,100726908.00000000
1728496800000,2024-10-09T18:00:00Z,100285692.00000000
1728500400000,2024-10-09T19:00:00Z,101474579.00000000
1728504000000,2024-10-09T20:00:00Z,100771409.00000000
1728507600000,2024-10-09T21:00:00Z,102789762.00000000
1728511200000,2024-10-09T22:00:00Z,100115638.00000000
1728514800000,2024-10-09T23:00:00Z,99816820.00000000
1728518400000,2024-10-10T00:00:00Z,99486096.00000000
1728522000000,2024-10-10T01:00:00Z,99619845.00000000
1728525600000,2024-10-10T02:00:00Z,99384243.00000000
1728529200000,2024-10-10T03:00:00Z,99970399.00000000
1728532800000,2024-10-10T04:00:00Z,99975275.00000000
1728536400000,2024-10-10T05:00:00Z,100370569.00000000
1728540000000,2024-10-10T06:00:00Z,100339897.00000000
1728543600000,2024-10-10T07:00:00Z,100968223.00000000
1728547200000,2024-10-10T08:00:00Z,101252496.00000000
1728550800000,2024-10-10T09:00:00Z,100084440.00000000
1728554400000,2024-10-10T10:00:00Z,100133290.00000000
1728558000000,2024-10-10T11:00:00Z,100212781.00000000
1728561600000,2024-10-10T12:00:00Z,101955831.00000000
1728565200000,2024-10-10T13:00:00Z,104116323.00000000
1728568800000,2024-10-10T14:00:00Z,102260738.00000000
1728572400000,2024-10-10T15:00:00Z,99703471.00000000
1728576000000,2024-10-10T16:00:00Z,100085833.00000000
1728579600000,2024-10-10T17:00:00Z,100476140.00000000
1728583200000,2024-10-10T18:00:00Z,100559865.00000000
1728586800000,2024-10-10T19:00:00Z,100747183.00000000
1728590400000,2024-10-10T20:00:00Z,101087141.00000000
1728594000000,2024-10-10T21:00:00Z,100710855.00000000
