timestamp_ms,datetime_utc,open_interest
1646092800000,2022-03-01T00:00:00Z,728454.00000000
1646096400000,2022-03-01T01:00:00Z,741939.40000000
1646100000000,2022-03-01T02:00:00Z,746257.40000000
1646103600000,2022-03-01T03:00:00Z,740379.20000000
1646107200000,2022-03-01T04:00:00Z,750598.20000000
1646110800000,2022-03-01T05:00:00Z,759817.00000000
1646114400000,2022-03-01T06:00:00Z,761345.80000000
1646118000000,2022-03-01T07:00:00Z,742999.60000000
1646121600000,2022-03-01T08:00:00Z,808997.60000000
1646125200000,2022-03-01T09:00:00Z,819405.20000000
1646128800000,2022-03-01T10:00:00Z,781492.40000000
1646132400000,2022-03-01T11:00:00Z,797207.40000000
1646136000000,2022-03-01T12:00:00Z,780843.20000000
1646139600000,2022-03-01T13:00:00Z,817989.20000000
1646143200000,2022-03-01T14:00:00Z,793692.40000000
1646146800000,2022-03-01T15:00:00Z,690592.40000000
1646150400000,2022-03-01T16:00:00Z,659260.60000000
1646154000000,2022-03-01T17:00:00Z,622326.60000000
1646157600000,2022-03-01T18:00:00Z,641356.19999999
1646161200000,2022-03-01T19:00:00Z,631484.10000000
1646164800000,2022-03-01T20:00:00Z,624619.00000000
1646168400000,2022-03-01T21:00:00Z,619469.40000000
1646172000000,2022-03-01T22:00:00Z,611943.60000000
1646175600000,2022-03-01T23:00:00Z,618188.19999999
1646179200000,2022-03-02T00:00:00Z,630562.80000000
1646182800000,2022-03-02T01:00:00Z,647994.19999999
1646186400000,2022-03-02T02:00:00Z,656928.40000000
1646190000000,2022-03-02T03:00:00Z,644563.19999999
1646193600000,2022-03-02T04:00:00Z,668574.00000000
1646197200000,2022-03-02T05:00:00Z,672199.19999999
1646200800000,2022-03-02T06:00:00Z,700400.60000000
1646204400000,2022-03-02T07:00:00Z,700878.60000000
1646208000000,2022-03-02T08:00:00Z,697702.40000000
1646211600000,2022-03-02T09:00:00Z,709122.20000000
1646215200000,2022-03-02T10:00:00Z,731308.60000000
1646218800000,2022-03-02T11:00:00Z,714451.60000000
1646222400000,2022-03-02T12:00:00Z,716928.60000000
1646226000000,2022-03-02T13:00:00Z,757824.60000000
1646229600000,2022-03-02T14:00:00Z,759487.80000000
1646233200000,2022-03-02T15:00:00Z,733183.60000000
1646236800000,2022-03-02T16:00:00Z,742711.00000000
1646240400000,2022-03-02T17:00:00Z,720062.80000000
1646244000000,2022-03-02T18:00:00Z,739788.80000000
1646247600000,2022-03-02T19:00:00Z,726710.20000000
1646251200000,2022-03-02T20:00:00Z,737635.20000000
1646254800000,2022-03-02T21:00:00Z,738832.00000000
1646258400000,2022-03-02T22:00:00Z,751327.60000000
1646262000000,2022-03-02T23:00:00Z,746935.80000000
1646265600000,2022-03-03T00:00:00Z,756977.00000000
1646269200000,2022-03-03T01:00:00Z,756113.00000000
1646272800000,2022-03-03T02:00:00Z,754709.20000000
1646276400000,2022-03-03T03:00:00Z,764427.40000000
1646280000000,2022-03-03T04:00:00Z,769383.00000000
1646283600000,2022-03-03T05:00:00Z,754314.20000000
1646287200000,2022-03-03T06:00:00Z,802856.60000000
1646290800000,2022-03-03T07:00:00Z,873411.40000000
1646294400000,2022-03-03T08:00:00Z,838698.40000000
1646298000000,2022-03-03T09:00:00Z,851129.20000000
1646301600000,2022-03-03T10:00:00Z,816868.00000000
1646305200000,2022-03-03T11:00:00Z,827668.20000000
1646308800000,2022-03-03T12:00:00Z,848427.00000000
1646312400000,2022-03-03T13:00:00Z,840301.40000000
1646316000000,2022-03-03T14:00:00Z,848112.80000000
1646319600000,2022-03-03T15:00:00Z,831017.00000000
1646323200000,2022-03-03T16:00:00Z,766921.80000000
1646326800000,2022-03-03T17:00:00Z,786745.60000000
1646330400000,2022-03-03T18:00:00Z,778472.60000000
1646334000000,2022-03-03T19:00:00Z,779700.60000000
1646337600000,2022-03-03T20:00:00Z,805769.40000000
1646341200000,2022-03-03T21:00:00Z,802194.40000000
1646344800000,2022-03-03T22:00:00Z,811910.00000000
1646348400000,2022-03-03T23:00:00Z,797330.20000000
